Format Version,1.23,Take Name,cap_009,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.16.52.674 PM,Total Frames in Take,2799,Total Exported Frames,2799,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1755,7.312500,-0.943998,-0.058967,0.049445,-0.320851,0.192113,0.133432,0.244717,-0.880300,-0.387118,-0.265785,-0.067596,-0.095916,0.216104,0.278403,-0.000601,-0.000123,0.000039,-1.000000,0.038710,0.138282,0.300349,0.215546,0.141158,0.428351,0.168489,0.141554,0.561017,-0.122461,0.143399,0.487194,-0.123983,0.141819,0.557472,0.231229,0.122150,0.562666,-0.081745,0.226038,0.287171,0.197969,0.130640,0.381060,0.042873,0.183717,0.233071,0.040538,0.152496,0.302115,0.039163,0.131484,0.380527,-0.106594,0.147120,0.380550,,,,-0.100737,0.189312,0.313897,0.198639,0.137232,0.299076,0.197971,0.159564,0.222615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093368,0.232212,0.255606,,,,,,,-0.194352,0.331602,0.347501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177651,0.337433,0.074137,0.142260,0.199526,0.182298,0.135930,0.325095,0.085960,,,,,,,-0.172988,0.371858,0.331074,,,,-0.210453,0.307368,0.278043,-0.246773,0.254667,0.275688,-0.288128,0.273868,0.228470
1756,7.316667,-0.943905,-0.059407,0.048877,-0.321132,0.192152,0.133401,0.244648,-0.880458,-0.386803,-0.265647,-0.067888,-0.095952,0.215980,0.278370,-0.000617,-0.000121,0.000045,-1.000000,0.038733,0.138289,0.300332,0.215568,0.141163,0.428328,0.168509,0.141562,0.561000,-0.122440,0.143396,0.487175,-0.123949,0.141822,0.557455,0.231241,0.122133,0.562657,-0.081754,0.225964,0.287112,0.197981,0.130644,0.381032,0.042854,0.183671,0.233039,0.040538,0.152510,0.302089,0.039179,0.131502,0.380512,-0.106597,0.147098,0.380524,,,,-0.100750,0.189257,0.313845,0.198646,0.137300,0.299065,0.197967,0.159554,0.222584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093399,0.232150,0.255555,,,,,,,-0.194285,0.331609,0.347447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177577,0.337312,0.073950,0.142267,0.199383,0.182172,0.135867,0.324926,0.085747,,,,,,,-0.172886,0.371849,0.331005,,,,-0.210410,0.307275,0.277951,-0.246768,0.254689,0.275655,-0.288106,0.273904,0.228425
1757,7.320833,-0.943838,-0.059929,0.048392,-0.321306,0.192229,0.133336,0.244528,-0.880588,-0.386447,-0.265587,-0.068460,-0.096006,0.215840,0.278434,-0.000584,-0.000117,0.000025,-1.000000,0.038753,0.138275,0.300312,0.215589,0.141161,0.428308,0.168527,0.141559,0.560971,-0.122419,0.143398,0.487156,-0.123923,0.141811,0.557434,0.231248,0.122158,0.562648,-0.081776,0.225919,0.287065,0.198004,0.130633,0.381003,0.042811,0.183644,0.232997,0.040532,0.152520,0.302067,0.039205,0.131516,0.380483,-0.106613,0.147090,0.380508,,,,-0.100786,0.189225,0.313806,0.198648,0.137368,0.299063,0.197923,0.159554,0.222554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093430,0.232113,0.255500,,,,,,,-0.194213,0.331629,0.347379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177495,0.337186,0.073766,0.142294,0.199227,0.182012,0.135774,0.324753,0.085539,,,,,,,-0.172788,0.371852,0.330939,,,,-0.210376,0.307207,0.277874,-0.246770,0.254730,0.275646,-0.288080,0.273918,0.228380
1758,7.325000,-0.943797,-0.060304,0.048064,-0.321406,0.192264,0.133240,0.244408,-0.880697,-0.386105,-0.265571,-0.069050,-0.096061,0.215702,0.278516,-0.000554,-0.000161,0.000012,-1.000000,0.038760,0.138262,0.300278,0.215609,0.141151,0.428288,0.168552,0.141553,0.560953,-0.122396,0.143394,0.487136,-0.123899,0.141809,0.557410,0.231289,0.122183,0.562548,-0.081792,0.225871,0.287027,0.198030,0.130639,0.380971,0.042805,0.183641,0.232985,0.040532,0.152520,0.302061,0.039230,0.131542,0.380462,-0.106608,0.147099,0.380499,,,,-0.100792,0.189183,0.313775,0.198661,0.137446,0.299051,0.197929,0.159573,0.222536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093461,0.232081,0.255468,,,,,,,-0.194141,0.331636,0.347313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177406,0.337052,0.073611,0.142292,0.199062,0.181874,0.135693,0.324595,0.085359,,,,,,,-0.172704,0.371838,0.330866,,,,-0.210360,0.307164,0.277816,-0.246778,0.254765,0.275633,-0.288046,0.273923,0.228337
1759,7.329167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,7.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,7.337500,-0.943327,-0.061217,0.045462,-0.322987,0.192062,0.133507,0.244677,-0.880797,-0.385536,-0.265739,-0.070295,-0.096155,0.215551,0.278782,-0.000804,-0.000069,0.000002,-1.000000,0.038814,0.138355,0.300277,0.215673,0.141201,0.428260,0.168575,0.141532,0.560935,-0.122368,0.143381,0.487125,-0.123884,0.141775,0.557388,0.231227,0.122127,0.562652,-0.081859,0.225768,0.286971,0.198067,0.130611,0.380951,0.042770,0.183672,0.232999,0.040498,0.152578,0.302071,0.039263,0.131586,0.380431,-0.106606,0.147121,0.380556,,,,-0.100835,0.189174,0.313796,0.198636,0.137665,0.299082,0.197898,0.159574,0.222527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093553,0.231978,0.255449,,,,,,,-0.194029,0.331683,0.347123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177238,0.336762,0.073234,0.142135,0.199024,0.181687,0.135510,0.324152,0.084860,,,,,,,-0.172579,0.371841,0.330722,,,,-0.210390,0.307396,0.277819,-0.246803,0.254867,0.275616,-0.287986,0.273934,0.228258
1762,7.341667,-0.943277,-0.061663,0.044297,-0.323209,0.192056,0.133516,0.244655,-0.880799,-0.385528,-0.265734,-0.070331,-0.096150,0.215591,0.278755,-0.000762,-0.000058,0.000000,-1.000000,0.038821,0.138353,0.300264,0.215673,0.141213,0.428249,0.168578,0.141546,0.560922,-0.122364,0.143391,0.487109,-0.123886,0.141798,0.557371,0.231229,0.122151,0.562650,-0.081865,0.225792,0.286951,0.198058,0.130629,0.380941,0.042765,0.183702,0.232980,0.040500,0.152619,0.302060,0.039262,0.131627,0.380419,-0.106600,0.147162,0.380554,,,,-0.100841,0.189194,0.313784,0.198639,0.137760,0.299064,0.197887,0.159581,0.222493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093569,0.231971,0.255426,,,,,,,-0.194025,0.331705,0.347095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177231,0.336695,0.073135,0.142147,0.198929,0.181556,0.135507,0.324039,0.084669,,,,,,,-0.172572,0.371876,0.330675,,,,-0.210390,0.307463,0.277791,-0.246793,0.254911,0.275586,-0.287990,0.273971,0.228218
1763,7.345833,-0.943390,-0.062113,0.043597,-0.322889,0.192148,0.133320,0.244422,-0.880796,-0.385539,-0.265695,-0.070453,-0.096162,0.215607,0.278755,-0.000762,-0.000064,-0.000000,-1.000000,0.038813,0.138363,0.300270,0.215660,0.141222,0.428254,0.168571,0.141559,0.560930,-0.122364,0.143401,0.487115,-0.123887,0.141807,0.557376,0.231226,0.122159,0.562649,-0.081877,0.225812,0.286943,0.198064,0.130645,0.380940,0.042752,0.183712,0.232967,0.040488,0.152663,0.302064,0.039261,0.131656,0.380426,-0.106596,0.147197,0.380561,,,,-0.100844,0.189242,0.313785,0.198642,0.137830,0.299077,0.197882,0.159603,0.222489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093575,0.232008,0.255407,,,,,,,-0.194039,0.331725,0.347070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177242,0.336629,0.073041,0.142219,0.198675,0.181361,0.135517,0.323935,0.084505,,,,,,,-0.172577,0.371916,0.330645,,,,-0.210380,0.307450,0.277750,-0.246808,0.254949,0.275570,-0.287993,0.273979,0.228205
1764,7.350000,-0.943368,-0.062246,0.042957,-0.323012,0.192154,0.133301,0.244365,-0.880766,-0.385609,-0.265701,-0.070424,-0.096151,0.215669,0.278745,-0.000523,-0.000073,0.000035,-1.000000,0.038803,0.138257,0.300285,0.215617,0.141152,0.428286,0.168568,0.141569,0.560944,-0.122365,0.143416,0.487122,-0.123881,0.141815,0.557389,0.231237,0.122173,0.562659,-0.081869,0.225871,0.286956,0.198064,0.130665,0.380959,0.042755,0.183750,0.232961,0.040505,0.152710,0.302077,0.039264,0.131685,0.380442,-0.106581,0.147230,0.380562,,,,-0.100832,0.189264,0.313798,0.198650,0.137902,0.299085,0.197877,0.159600,0.222477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093579,0.232017,0.255403,,,,,,,-0.194051,0.331756,0.347075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177304,0.336568,0.072940,0.142253,0.198618,0.181233,0.135575,0.323853,0.084354,,,,,,,-0.172589,0.371964,0.330633,,,,-0.210392,0.307522,0.277754,-0.246805,0.254975,0.275558,-0.287994,0.274010,0.228195
1765,7.354167,-0.943347,-0.062219,0.042728,-0.323109,0.192180,0.133225,0.244311,-0.880763,-0.385714,-0.265626,-0.070168,-0.096137,0.215737,0.278674,-0.000561,-0.000081,0.000039,-1.000000,0.038802,0.138272,0.300313,0.215617,0.141157,0.428316,0.168563,0.141569,0.560979,-0.122359,0.143414,0.487149,-0.123875,0.141817,0.557422,0.231242,0.122164,0.562670,-0.081865,0.225898,0.286982,0.198074,0.130668,0.380998,0.042752,0.183765,0.232979,0.040514,0.152739,0.302108,0.039264,0.131714,0.380476,-0.106578,0.147267,0.380597,,,,-0.100829,0.189315,0.313826,0.198666,0.137950,0.299107,0.197872,0.159567,0.222480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093577,0.232038,0.255428,,,,,,,-0.194058,0.331767,0.347105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177390,0.336464,0.072842,0.142301,0.198516,0.181153,0.135650,0.323750,0.084236,,,,,,,-0.172605,0.371998,0.330639,,,,-0.210404,0.307561,0.277762,-0.246808,0.254983,0.275548,-0.288015,0.274041,0.228208
1766,7.358333,-0.943176,-0.061609,0.041769,-0.323850,0.191839,0.133406,0.244524,-0.880731,-0.385915,-0.265551,-0.069757,-0.096100,0.215856,0.278569,-0.000518,-0.000061,0.000040,-1.000000,0.038822,0.138251,0.300340,0.215639,0.141146,0.428382,0.168562,0.141568,0.561001,-0.122352,0.143404,0.487165,-0.123866,0.141824,0.557448,0.231262,0.122166,0.562682,-0.081857,0.225939,0.287006,0.198086,0.130668,0.381029,0.042769,0.183801,0.232994,0.040528,0.152763,0.302125,0.039269,0.131730,0.380505,-0.106565,0.147277,0.380599,,,,-0.100812,0.189353,0.313847,0.198686,0.137969,0.299117,0.197873,0.159551,0.222473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093564,0.232065,0.255440,,,,,,,-0.194083,0.331802,0.347150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177519,0.336372,0.072755,0.142139,0.198720,0.181086,0.135767,0.323665,0.084093,,,,,,,-0.172639,0.372038,0.330640,,,,-0.210426,0.307656,0.277783,-0.246799,0.254984,0.275530,-0.288035,0.274090,0.228220
1767,7.362500,-0.943176,-0.061605,0.041018,-0.323947,0.191843,0.133353,0.244486,-0.880690,-0.386109,-0.265478,-0.069469,-0.096084,0.215949,0.278490,-0.000559,-0.000074,0.000034,-1.000000,0.038815,0.138273,0.300356,0.215642,0.141164,0.428392,0.168553,0.141574,0.561015,-0.122350,0.143399,0.487187,-0.123876,0.141832,0.557470,0.231267,0.122160,0.562688,-0.081855,0.225990,0.287033,0.198084,0.130681,0.381048,0.042774,0.183837,0.233019,0.040538,0.152782,0.302140,0.039257,0.131740,0.380529,-0.106569,0.147305,0.380613,,,,-0.100816,0.189397,0.313872,0.198690,0.137948,0.299133,0.197865,0.159529,0.222467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093546,0.232107,0.255450,,,,,,,-0.194107,0.331830,0.347170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177650,0.336309,0.072669,0.142196,0.198622,0.180983,0.135933,0.323572,0.083956,,,,,,,-0.172687,0.372086,0.330643,,,,-0.210439,0.307671,0.277782,-0.246808,0.254980,0.275519,-0.288063,0.274120,0.228227
1768,7.366667,-0.943228,-0.061581,0.040532,-0.323860,0.191918,0.133262,0.244359,-0.880627,-0.386402,-0.265379,-0.069021,-0.096047,0.216075,0.278344,-0.000587,-0.000099,0.000057,-1.000000,0.038791,0.138294,0.300343,0.215615,0.141172,0.428351,0.168540,0.141583,0.561010,-0.122363,0.143416,0.487177,-0.123889,0.141845,0.557465,0.231269,0.122149,0.562676,-0.081848,0.226066,0.287038,0.198061,0.130694,0.381052,0.042785,0.183895,0.233017,0.040539,0.152798,0.302130,0.039254,0.131760,0.380520,-0.106562,0.147338,0.380599,,,,-0.100802,0.189441,0.313868,0.198699,0.137937,0.299109,0.197876,0.159521,0.222443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093542,0.232154,0.255435,,,,,,,-0.194149,0.331843,0.347211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177837,0.336274,0.072568,0.142309,0.198515,0.180842,0.136106,0.323512,0.083822,,,,,,,-0.172751,0.372147,0.330637,,,,-0.210434,0.307649,0.277727,-0.246811,0.254972,0.275484,-0.288084,0.274161,0.228214
1769,7.370833,-0.943149,-0.060890,0.039957,-0.324293,0.191674,0.133388,0.244439,-0.880551,-0.386685,-0.265283,-0.068777,-0.096026,0.216150,0.278241,-0.000619,-0.000102,0.000057,-1.000000,0.038771,0.138315,0.300327,0.215597,0.141186,0.428338,0.168528,0.141587,0.560991,-0.122383,0.143419,0.487159,-0.123914,0.141855,0.557455,0.231252,0.122149,0.562656,-0.081843,0.226134,0.287035,0.198034,0.130692,0.381040,0.042780,0.183920,0.233010,0.040533,0.152825,0.302102,0.039225,0.131765,0.380506,-0.106570,0.147368,0.380575,,,,-0.100795,0.189485,0.313863,0.198680,0.137900,0.299095,0.197870,0.159489,0.222408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093527,0.232227,0.255417,,,,,,,-0.194193,0.331855,0.347232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178036,0.336246,0.072468,0.142224,0.198731,0.180710,0.136294,0.323468,0.083716,,,,,,,-0.172828,0.372193,0.330619,,,,-0.210417,0.307522,0.277642,-0.246816,0.254969,0.275455,-0.288111,0.274154,0.228194
1770,7.375000,-0.943138,-0.060548,0.039781,-0.324411,0.191701,0.133405,0.244407,-0.880433,-0.386960,-0.265299,-0.068673,-0.095990,0.216235,0.278202,-0.000611,-0.000172,0.000018,-1.000000,0.038732,0.138324,0.300284,0.215582,0.141197,0.428305,0.168508,0.141582,0.560964,-0.122404,0.143431,0.487133,-0.123937,0.141852,0.557433,0.231291,0.122213,0.562524,-0.081838,0.226208,0.287030,0.198010,0.130705,0.381015,0.042801,0.183987,0.233013,0.040535,0.152844,0.302069,0.039219,0.131763,0.380482,-0.106565,0.147397,0.380549,,,,-0.100776,0.189549,0.313850,0.198663,0.137878,0.299055,0.197884,0.159475,0.222377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093518,0.232309,0.255417,,,,,,,-0.194246,0.331849,0.347236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178268,0.336231,0.072380,0.142322,0.198767,0.180629,0.136508,0.323470,0.083612,,,,,,,-0.172899,0.372245,0.330597,,,,-0.210402,0.307480,0.277598,-0.246806,0.254965,0.275425,-0.288120,0.274135,0.228165
1771,7.379167,-0.943144,-0.060237,0.040098,-0.324412,0.191870,0.133350,0.244364,-0.880290,-0.387181,-0.265414,-0.068823,-0.095981,0.216285,0.278282,-0.000571,-0.000161,0.000030,-1.000000,0.038717,0.138296,0.300278,0.215554,0.141174,0.428295,0.168495,0.141581,0.560959,-0.122420,0.143428,0.487125,-0.123955,0.141842,0.557417,0.231267,0.122197,0.562535,-0.081844,0.226273,0.287065,0.197987,0.130688,0.380999,0.042816,0.184035,0.233042,0.040512,0.152849,0.302071,0.039196,0.131747,0.380460,-0.106572,0.147418,0.380565,,,,-0.100760,0.189599,0.313884,0.198644,0.137827,0.299043,0.197880,0.159449,0.222391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093509,0.232365,0.255453,,,,,,,-0.194291,0.331852,0.347210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178521,0.336175,0.072330,0.142519,0.198689,0.180645,0.136771,0.323504,0.083535,,,,,,,-0.172981,0.372268,0.330590,,,,-0.210426,0.307492,0.277617,-0.246817,0.254943,0.275436,-0.288121,0.274085,0.228157
1772,7.383333,-0.943057,-0.059416,0.039812,-0.324851,0.191733,0.133500,0.244536,-0.880103,-0.387466,-0.265590,-0.068931,-0.095945,0.216383,0.278392,-0.000543,-0.000162,0.000018,-1.000000,0.038704,0.138274,0.300270,0.215541,0.141163,0.428290,0.168488,0.141577,0.560955,-0.122434,0.143410,0.487123,-0.123976,0.141831,0.557404,0.231254,0.122193,0.562522,-0.081838,0.226331,0.287102,0.197973,0.130677,0.380986,0.042835,0.184067,0.233078,0.040503,0.152829,0.302075,0.039183,0.131715,0.380462,-0.106561,0.147438,0.380587,,,,-0.100736,0.189662,0.313934,0.198626,0.137777,0.299042,0.197901,0.159437,0.222415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093483,0.232402,0.255511,,,,,,,-0.194335,0.331837,0.347193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178838,0.336168,0.072315,0.142542,0.198874,0.180681,0.137066,0.323568,0.083482,,,,,,,-0.173055,0.372285,0.330588,,,,-0.210495,0.307662,0.277702,-0.246808,0.254916,0.275455,-0.288109,0.274014,0.228160
1773,7.387500,-0.942713,-0.058557,0.039200,-0.326078,0.191551,0.133987,0.245044,-0.879938,-0.387573,-0.265859,-0.069393,-0.095948,0.216394,0.278613,-0.000596,-0.000085,0.000046,-1.000000,0.038719,0.138270,0.300287,0.215535,0.141144,0.428290,0.168481,0.141550,0.560960,-0.122451,0.143398,0.487120,-0.123977,0.141802,0.557397,0.231191,0.122135,0.562636,-0.081845,0.226384,0.287151,0.197976,0.130637,0.380980,0.042833,0.184102,0.233125,0.040498,0.152799,0.302093,0.039173,0.131685,0.380457,-0.106565,0.147470,0.380615,,,,-0.100724,0.189717,0.314005,0.198611,0.137721,0.299049,0.197889,0.159437,0.222443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093463,0.232452,0.255580,,,,,,,-0.194369,0.331817,0.347140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179196,0.336175,0.072332,0.142564,0.199365,0.180844,0.137366,0.323649,0.083453,,,,,,,-0.173120,0.372287,0.330601,,,,-0.210544,0.307774,0.277798,-0.246818,0.254907,0.275493,-0.288092,0.273921,0.228170
1774,7.391667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,7.395833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,7.400000,-0.942920,-0.055366,0.039021,-0.326058,0.191292,0.134087,0.245182,-0.879562,-0.387734,-0.266562,-0.070558,-0.095953,0.216334,0.279096,-0.000531,-0.000084,0.000043,-1.000000,0.038779,0.138225,0.300281,0.215597,0.141115,0.428276,0.168551,0.141527,0.560943,-0.122392,0.143383,0.487124,-0.123898,0.141782,0.557384,0.231219,0.122137,0.562649,-0.081796,0.226543,0.287267,0.198051,0.130616,0.380950,0.042885,0.184305,0.233206,0.040528,0.152854,0.302120,0.039250,0.131655,0.380433,-0.106538,0.147497,0.380640,,,,-0.100679,0.189843,0.314078,0.198640,0.137763,0.299070,0.197908,0.159449,0.222451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093413,0.232591,0.255696,,,,,,,-0.194466,0.331740,0.347027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180562,0.336340,0.072425,0.142847,0.199762,0.180850,0.138620,0.324038,0.083465,,,,,,,-0.173240,0.372274,0.330649,,,,-0.210609,0.307851,0.277884,-0.246807,0.254868,0.275553,-0.288033,0.273674,0.228107
1777,7.404167,-0.943144,-0.054271,0.039037,-0.325592,0.191255,0.133992,0.245061,-0.879502,-0.387754,-0.266708,-0.070643,-0.095967,0.216300,0.279163,-0.000505,-0.000092,0.000024,-1.000000,0.038808,0.138192,0.300289,0.215634,0.141097,0.428277,0.168583,0.141505,0.560945,-0.122367,0.143354,0.487138,-0.123861,0.141759,0.557392,0.231254,0.122132,0.562661,-0.081790,0.226552,0.287300,0.198085,0.130599,0.380953,0.042864,0.184320,0.233211,0.040544,0.152864,0.302128,0.039283,0.131669,0.380438,-0.106536,0.147496,0.380647,,,,-0.100686,0.189858,0.314104,0.198674,0.137829,0.299084,0.197888,0.159462,0.222443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093416,0.232613,0.255734,,,,,,,-0.194496,0.331717,0.347021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181060,0.336455,0.072467,0.142983,0.199811,0.180776,0.139112,0.324202,0.083492,,,,,,,-0.173282,0.372235,0.330687,,,,-0.210627,0.307826,0.277891,-0.246827,0.254830,0.275567,-0.288035,0.273615,0.228105
1778,7.408333,-0.943401,-0.052759,0.039883,-0.324992,0.191216,0.133850,0.244876,-0.879453,-0.387770,-0.266862,-0.070584,-0.095980,0.216289,0.279192,-0.000518,-0.000094,0.000049,-1.000000,0.038829,0.138194,0.300300,0.215650,0.141089,0.428295,0.168615,0.141494,0.560952,-0.122346,0.143354,0.487148,-0.123836,0.141767,0.557404,0.231268,0.122115,0.562668,-0.081791,0.226544,0.287319,0.198113,0.130604,0.380957,0.042838,0.184346,0.233211,0.040553,0.152908,0.302136,0.039312,0.131717,0.380441,-0.106528,0.147473,0.380648,,,,-0.100691,0.189838,0.314099,0.198701,0.137978,0.299092,0.197880,0.159452,0.222408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093429,0.232598,0.255750,,,,,,,-0.194537,0.331684,0.347026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181606,0.336523,0.072519,0.143136,0.199887,0.180709,0.139633,0.324450,0.083522,,,,,,,-0.173325,0.372211,0.330734,,,,-0.210645,0.307817,0.277910,-0.246841,0.254788,0.275573,-0.288052,0.273593,0.228090
