Format Version,1.23,Take Name,cap_034,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.46.31.674 PM,Total Frames in Take,3334,Total Exported Frames,3334,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1877,7.820833,-0.759986,0.209939,-0.395037,-0.471480,0.190524,0.135966,0.237664,-0.620323,-0.065610,0.650065,-0.433947,-0.098493,0.166096,0.269746,0.000355,-0.000293,0.000221,-1.000000,0.038748,0.137631,0.300362,0.215449,0.140660,0.428373,0.168523,0.141424,0.560938,-0.122307,0.143225,0.486993,-0.123456,0.141635,0.557743,0.231171,0.121909,0.562662,0.039413,0.133194,0.299389,0.038974,0.125556,0.380394,0.040225,0.154132,0.226961,0.196526,0.138524,0.220128,,,,0.197680,0.130557,0.380959,0.197981,0.129400,0.298370,-0.100913,0.189881,0.241998,-0.107676,0.133717,0.378073,-0.106974,0.147850,0.300805,,,,,,,,,,,,,0.392613,0.252311,0.108655,0.239866,0.169926,0.153446,0.359257,0.243157,0.079487,0.263876,0.166736,0.216323,0.256257,0.208256,0.186164,-0.121990,0.253334,0.112001,-0.141369,0.291632,0.130954,-0.148713,0.281334,0.196135,-0.133056,0.316240,0.246357,-0.187909,0.351700,0.251394
1878,7.825000,-0.759473,0.214728,-0.394672,-0.470453,0.190520,0.135932,0.237752,-0.620272,-0.065356,0.650171,-0.433900,-0.098547,0.166132,0.269774,0.000414,-0.000290,0.000220,-1.000000,0.038750,0.137623,0.300357,0.215442,0.140670,0.428373,0.168539,0.141447,0.560930,-0.122307,0.143235,0.486981,-0.123453,0.141660,0.557738,0.231166,0.121931,0.562660,0.039418,0.133233,0.299388,0.038972,0.125579,0.380398,0.040215,0.154217,0.226950,0.196521,0.138483,0.220118,,,,0.197674,0.130558,0.380946,0.197990,0.129424,0.298367,-0.100899,0.189919,0.241999,-0.107678,0.133741,0.378081,-0.106979,0.147874,0.300800,,,,,,,,,,,,,0.394094,0.251510,0.110256,0.240414,0.170042,0.153966,0.360778,0.242724,0.080908,0.264152,0.166229,0.216990,0.257006,0.208063,0.186920,-0.122003,0.253322,0.112018,-0.141363,0.291652,0.130939,-0.148709,0.281379,0.196118,-0.133042,0.316281,0.246327,-0.187877,0.351761,0.251357
1879,7.829167,-0.759468,0.219047,-0.393998,-0.469034,0.190707,0.135866,0.237764,-0.620221,-0.065156,0.650295,-0.433817,-0.098615,0.166183,0.269786,0.000331,-0.000295,0.000230,-1.000000,0.038737,0.137690,0.300347,0.215422,0.140709,0.428359,0.168534,0.141468,0.560915,-0.122317,0.143285,0.486970,-0.123459,0.141679,0.557732,0.231151,0.121955,0.562655,0.039397,0.133274,0.299373,0.038962,0.125615,0.380385,0.040204,0.154298,0.226923,0.196505,0.138487,0.220103,,,,0.197658,0.130579,0.380935,0.197964,0.129450,0.298356,-0.100905,0.189960,0.242009,-0.107708,0.133772,0.378069,-0.106990,0.147936,0.300789,,,,,,,,,,,,,0.395685,0.251080,0.111610,0.241086,0.170035,0.154279,0.362066,0.242466,0.082227,0.264555,0.165851,0.217456,0.257776,0.207891,0.187679,-0.122064,0.253335,0.112038,-0.141362,0.291712,0.130923,-0.148715,0.281440,0.196095,-0.133046,0.316348,0.246306,-0.187868,0.351832,0.251335
1880,7.833333,-0.759365,0.223659,-0.392660,-0.468145,0.190589,0.135977,0.237852,-0.620223,-0.064960,0.650372,-0.433728,-0.098679,0.166223,0.269803,0.000358,-0.000303,0.000224,-1.000000,0.038727,0.137696,0.300334,0.215425,0.140724,0.428339,0.168527,0.141491,0.560900,-0.122324,0.143297,0.486965,-0.123474,0.141696,0.557720,0.231142,0.121975,0.562637,0.039407,0.133305,0.299361,0.038955,0.125635,0.380378,0.040195,0.154372,0.226904,0.196487,0.138458,0.220092,,,,0.197645,0.130591,0.380925,0.197948,0.129464,0.298343,-0.100901,0.190008,0.242012,-0.107705,0.133788,0.378054,-0.106993,0.147989,0.300786,,,,,,,,,,,,,0.396587,0.250215,0.112977,0.241629,0.170148,0.154652,0.363216,0.242166,0.083379,0.264782,0.165562,0.217877,0.258355,0.207750,0.188289,-0.122099,0.253347,0.112040,-0.141346,0.291756,0.130914,-0.148717,0.281504,0.196090,-0.133049,0.316402,0.246295,-0.187857,0.351896,0.251322
1881,7.837500,-0.758737,0.226455,-0.393053,-0.467489,0.190532,0.135939,0.237896,-0.620262,-0.064904,0.650359,-0.433700,-0.098700,0.166261,0.269819,0.000685,-0.000322,0.000277,-1.000000,0.038690,0.137541,0.300347,0.215331,0.140621,0.428371,0.168504,0.141491,0.560917,-0.122336,0.143302,0.486973,-0.123486,0.141708,0.557722,0.231142,0.121984,0.562640,0.039393,0.133307,0.299369,0.038941,0.125626,0.380387,0.040193,0.154397,0.226939,0.196487,0.138442,0.220091,,,,0.197642,0.130583,0.380925,0.197956,0.129467,0.298349,-0.100898,0.190034,0.242030,-0.107721,0.133782,0.378061,-0.106996,0.148026,0.300797,,,,,,,,,,,,,0.397388,0.249720,0.114053,0.242030,0.170123,0.155023,0.364250,0.241913,0.084399,0.264846,0.165268,0.218321,0.258797,0.207575,0.188753,-0.122092,0.253386,0.112037,-0.141339,0.291796,0.130925,-0.148718,0.281536,0.196101,-0.133050,0.316444,0.246307,-0.187863,0.351960,0.251341
1882,7.841667,-0.757158,0.226994,-0.396186,-0.467143,0.190618,0.135756,0.237879,-0.620391,-0.064910,0.650273,-0.433643,-0.098707,0.166283,0.269819,0.000410,-0.000300,0.000247,-1.000000,0.038707,0.137669,0.300350,0.215407,0.140701,0.428353,0.168497,0.141493,0.560932,-0.122345,0.143297,0.486983,-0.123498,0.141704,0.557729,0.231132,0.121962,0.562646,0.039391,0.133299,0.299369,0.038951,0.125611,0.380388,0.040169,0.154428,0.226953,0.196487,0.138415,0.220088,,,,0.197635,0.130564,0.380932,0.197941,0.129442,0.298347,-0.100884,0.190074,0.242045,-0.107716,0.133762,0.378054,-0.106993,0.148049,0.300811,,,,,,,,,,,,,0.398352,0.249809,0.115129,0.242444,0.169912,0.155256,0.365107,0.241613,0.085301,0.264917,0.165097,0.218800,0.259109,0.207462,0.189157,-0.122054,0.253446,0.112031,-0.141311,0.291829,0.130945,-0.148698,0.281580,0.196116,-0.133054,0.316462,0.246326,-0.187865,0.352004,0.251366
1883,7.845833,-0.755701,0.227858,-0.398345,-0.467245,0.190568,0.135815,0.237965,-0.620382,-0.065086,0.650171,-0.433784,-0.098624,0.166376,0.269829,0.000411,-0.000306,0.000271,-1.000000,0.038693,0.137675,0.300354,0.215398,0.140699,0.428348,0.168476,0.141498,0.560942,-0.122361,0.143310,0.486988,-0.123508,0.141720,0.557734,0.231134,0.121954,0.562647,0.039391,0.133324,0.299375,0.038939,0.125618,0.380384,0.040175,0.154441,0.226981,0.196477,0.138440,0.220083,,,,0.197639,0.130570,0.380931,0.197941,0.129438,0.298354,-0.100880,0.190114,0.242060,-0.107724,0.133770,0.378055,-0.106996,0.148071,0.300821,,,,,,,,,,,,,0.398948,0.249617,0.116098,0.242805,0.169899,0.155596,0.365820,0.241373,0.086119,0.265007,0.165119,0.219185,0.259279,0.207438,0.189449,-0.122015,0.253533,0.112016,-0.141292,0.291894,0.130961,-0.148677,0.281651,0.196130,-0.133044,0.316545,0.246361,-0.187878,0.352069,0.251404
1884,7.850000,-0.754008,0.227977,-0.401187,-0.467491,0.190510,0.135871,0.238078,-0.620564,-0.065377,0.649928,-0.433844,-0.098524,0.166456,0.269786,0.000708,-0.000329,0.000321,-1.000000,0.038671,0.137533,0.300351,0.215339,0.140603,0.428356,0.168478,0.141501,0.560943,-0.122369,0.143314,0.486985,-0.123509,0.141728,0.557724,0.231136,0.121956,0.562632,0.039393,0.133353,0.299360,0.038947,0.125636,0.380379,0.040676,0.154968,0.226954,0.196714,0.139075,0.219750,,,,0.197640,0.130578,0.380917,0.197941,0.129435,0.298340,-0.100867,0.190156,0.242058,-0.107711,0.133786,0.378036,-0.107057,0.147819,0.300634,,,,,,,,,,,,,0.399380,0.249565,0.117025,0.243137,0.169957,0.156004,0.366463,0.241213,0.086879,0.264994,0.165199,0.219600,0.259391,0.207427,0.189709,-0.121894,0.253711,0.112008,-0.141250,0.291985,0.130976,-0.148648,0.281726,0.196135,-0.133031,0.316611,0.246375,-0.187876,0.352120,0.251429
1885,7.854167,-0.751972,0.227336,-0.405036,-0.467763,0.190437,0.135802,0.238177,-0.620640,-0.065778,0.649686,-0.434037,-0.098360,0.166566,0.269765,0.000398,-0.000309,0.000276,-1.000000,0.038702,0.137695,0.300337,0.215421,0.140716,0.428324,0.168481,0.141510,0.560936,-0.122362,0.143321,0.486978,-0.123504,0.141740,0.557714,0.231151,0.121962,0.562624,0.039413,0.133375,0.299349,0.038952,0.125629,0.380370,0.040664,0.155023,0.226949,0.196722,0.139111,0.219749,,,,0.197656,0.130578,0.380913,0.197957,0.129431,0.298340,-0.100860,0.190192,0.242051,-0.107707,0.133754,0.378030,-0.107071,0.147849,0.300619,,,,,,,,,,,,,0.399736,0.249625,0.118012,0.243373,0.169782,0.156362,0.367050,0.241069,0.087657,0.264940,0.165289,0.220062,0.259423,0.207426,0.189957,-0.121774,0.253880,0.112006,-0.141215,0.292076,0.131006,-0.148606,0.281822,0.196154,-0.133007,0.316694,0.246414,-0.187874,0.352161,0.251471
1886,7.858333,-0.749926,0.226601,-0.408764,-0.468161,0.190352,0.135792,0.238310,-0.620874,-0.065886,0.649513,-0.433943,-0.098337,0.166597,0.269740,0.000677,-0.000329,0.000310,-1.000000,0.038690,0.137542,0.300331,0.215358,0.140609,0.428336,0.168492,0.141494,0.560924,-0.122350,0.143307,0.486965,-0.123490,0.141719,0.557703,0.231162,0.121955,0.562609,0.039429,0.133393,0.299341,0.038975,0.125628,0.380360,0.040647,0.155044,0.226947,0.196724,0.139140,0.219739,,,,0.197667,0.130578,0.380909,0.197973,0.129418,0.298330,-0.100850,0.190233,0.242054,-0.107697,0.133761,0.378014,-0.107055,0.147861,0.300605,,,,,,,,,,,,,0.400027,0.249773,0.118919,0.243719,0.169478,0.156603,0.367604,0.240913,0.088433,0.264873,0.165434,0.220555,0.259393,0.207436,0.190203,-0.121680,0.254009,0.112005,-0.141166,0.292148,0.131028,-0.148575,0.281863,0.196172,-0.132996,0.316730,0.246447,-0.187862,0.352208,0.251500
1887,7.862500,-0.748129,0.226451,-0.411900,-0.468361,0.190236,0.135838,0.238451,-0.620979,-0.066045,0.649368,-0.433986,-0.098276,0.166671,0.269745,0.000411,-0.000305,0.000265,-1.000000,0.038722,0.137674,0.300312,0.215447,0.140704,0.428301,0.168488,0.141493,0.560910,-0.122339,0.143296,0.486953,-0.123483,0.141728,0.557690,0.231164,0.121954,0.562597,0.039430,0.133413,0.299323,0.038972,0.125630,0.380350,0.040643,0.155096,0.226957,0.196725,0.139198,0.219738,,,,0.197667,0.130571,0.380902,0.197985,0.129416,0.298315,-0.100842,0.190273,0.242071,-0.107690,0.133742,0.378009,-0.107053,0.147885,0.300605,,,,,,,,,,,,,0.400416,0.249849,0.119932,0.244067,0.169336,0.156984,0.368107,0.240835,0.089227,0.264809,0.165600,0.221009,0.259357,0.207431,0.190491,-0.121610,0.254122,0.112019,-0.141131,0.292228,0.131062,-0.148555,0.281941,0.196193,-0.132989,0.316805,0.246493,-0.187853,0.352249,0.251536
1888,7.866667,-0.746639,0.226487,-0.414555,-0.468378,0.190125,0.135881,0.238590,-0.621156,-0.066105,0.649262,-0.433882,-0.098279,0.166709,0.269727,0.000664,-0.000321,0.000311,-1.000000,0.038708,0.137535,0.300299,0.215370,0.140601,0.428306,0.168505,0.141482,0.560884,-0.122326,0.143294,0.486933,-0.123471,0.141707,0.557669,0.231166,0.121938,0.562589,0.039438,0.133427,0.299309,0.038977,0.125615,0.380333,0.040642,0.155177,0.226928,0.196705,0.139260,0.219733,,,,0.197672,0.130572,0.380886,0.197986,0.129414,0.298306,-0.100830,0.190301,0.242074,-0.107689,0.133737,0.377992,-0.107033,0.147905,0.300595,,,,,,,,,,,,,0.400669,0.249916,0.120848,0.244365,0.169285,0.157356,0.368614,0.240818,0.090070,0.264758,0.165763,0.221409,0.259343,0.207429,0.190816,-0.121564,0.254230,0.112022,-0.141096,0.292314,0.131086,-0.148542,0.281990,0.196201,-0.132989,0.316860,0.246522,-0.187848,0.352298,0.251561
1889,7.870833,-0.745382,0.226819,-0.416869,-0.468166,0.189957,0.135873,0.238705,-0.621247,-0.066146,0.649223,-0.433805,-0.098287,0.166762,0.269724,0.000644,-0.000311,0.000309,-1.000000,0.038704,0.137539,0.300281,0.215362,0.140599,0.428288,0.168502,0.141473,0.560869,-0.122334,0.143291,0.486913,-0.123482,0.141698,0.557646,0.231156,0.121934,0.562578,0.039431,0.133453,0.299293,0.038975,0.125630,0.380321,0.040646,0.155252,0.226946,0.196697,0.139344,0.219738,,,,0.197662,0.130566,0.380875,0.197973,0.129397,0.298291,-0.100823,0.190359,0.242092,-0.107692,0.133736,0.377979,-0.107038,0.147942,0.300593,,,,,,,,,,,,,0.400972,0.249993,0.121828,0.244524,0.169174,0.157720,0.369002,0.240795,0.090881,0.264637,0.165843,0.221803,0.259334,0.207440,0.191159,-0.121556,0.254322,0.112034,-0.141079,0.292394,0.131112,-0.148537,0.282069,0.196221,-0.132996,0.316921,0.246550,-0.187844,0.352349,0.251585
1890,7.875000,-0.744462,0.227495,-0.418801,-0.467577,0.189760,0.135857,0.238773,-0.621387,-0.066032,0.649231,-0.433610,-0.098361,0.166788,0.269722,0.000681,-0.000311,0.000294,-1.000000,0.038707,0.137512,0.300254,0.215356,0.140590,0.428259,0.168517,0.141461,0.560837,-0.122327,0.143272,0.486880,-0.123485,0.141689,0.557623,0.231154,0.121939,0.562559,0.039438,0.133467,0.299276,0.038975,0.125628,0.380305,0.040650,0.155315,0.226918,0.196691,0.139443,0.219728,,,,0.197656,0.130560,0.380856,0.197976,0.129402,0.298265,-0.100813,0.190419,0.242095,-0.107696,0.133737,0.377958,-0.107028,0.147973,0.300584,,,,,,,,,,,,,0.401201,0.250188,0.122773,0.244694,0.169104,0.157960,0.369423,0.240878,0.091758,0.264431,0.165861,0.222246,0.259328,0.207465,0.191536,-0.121568,0.254377,0.112044,-0.141057,0.292484,0.131133,-0.148530,0.282126,0.196226,-0.133008,0.316969,0.246564,-0.187838,0.352413,0.251603
1891,7.879167,-0.743808,0.228525,-0.420018,-0.467023,0.189563,0.135905,0.238874,-0.621474,-0.065951,0.649246,-0.433475,-0.098419,0.166839,0.269733,0.000347,-0.000282,0.000239,-1.000000,0.038725,0.137680,0.300235,0.215419,0.140703,0.428233,0.168510,0.141470,0.560820,-0.122334,0.143277,0.486867,-0.123492,0.141685,0.557605,0.231141,0.121942,0.562551,0.039435,0.133513,0.299256,0.038967,0.125652,0.380292,0.040638,0.155371,0.226898,0.196688,0.139555,0.219737,,,,0.197651,0.130569,0.380837,0.197971,0.129415,0.298252,-0.100816,0.190468,0.242108,-0.107710,0.133744,0.377945,-0.107033,0.148033,0.300589,,,,,,,,,,,,,0.401450,0.250266,0.123707,0.244849,0.169068,0.158210,0.369768,0.240967,0.092551,0.264310,0.165927,0.222635,0.259302,0.207513,0.191936,-0.121587,0.254444,0.112065,-0.141043,0.292580,0.131162,-0.148546,0.282204,0.196236,-0.133010,0.317042,0.246586,-0.187843,0.352486,0.251630
1892,7.883333,-0.743083,0.229051,-0.421722,-0.466384,0.189448,0.135854,0.239000,-0.621538,-0.065877,0.649281,-0.433342,-0.098463,0.166881,0.269758,0.000355,-0.000275,0.000229,-1.000000,0.038732,0.137679,0.300230,0.215423,0.140709,0.428230,0.168509,0.141462,0.560817,-0.122331,0.143274,0.486859,-0.123491,0.141690,0.557597,0.231152,0.121958,0.562549,0.039438,0.133551,0.299258,0.038966,0.125649,0.380291,0.040634,0.155470,0.226911,0.196669,0.139653,0.219757,,,,0.197649,0.130577,0.380831,0.197971,0.129407,0.298247,-0.100799,0.190524,0.242127,-0.107711,0.133737,0.377942,-0.107025,0.148058,0.300597,,,,,,,,,,,,,0.401698,0.250433,0.124623,0.245040,0.169026,0.158531,0.370144,0.241126,0.093372,0.264176,0.165910,0.223133,0.259289,0.207548,0.192300,-0.121600,0.254503,0.112104,-0.141030,0.292674,0.131198,-0.148547,0.282254,0.196275,-0.133007,0.317104,0.246622,-0.187830,0.352549,0.251663
1893,7.887500,-0.741934,0.229190,-0.423979,-0.466098,0.189343,0.135880,0.239143,-0.621639,-0.065666,0.649359,-0.433112,-0.098574,0.166906,0.269814,0.000424,-0.000280,0.000234,-1.000000,0.038725,0.137642,0.300255,0.215414,0.140685,0.428259,0.168510,0.141463,0.560847,-0.122342,0.143267,0.486885,-0.123494,0.141686,0.557620,0.231153,0.121955,0.562566,0.039436,0.133583,0.299290,0.038960,0.125648,0.380307,0.040588,0.155550,0.226910,0.196652,0.139753,0.219791,,,,0.197644,0.130562,0.380856,0.197967,0.129408,0.298276,-0.100809,0.190608,0.242192,-0.107712,0.133737,0.377965,-0.107022,0.148122,0.300641,,,,,,,,,,,,,0.401910,0.250581,0.125575,0.245246,0.169144,0.158984,0.370509,0.241203,0.094189,0.264128,0.166042,0.223496,0.259260,0.207600,0.192639,-0.121647,0.254525,0.112165,-0.141019,0.292775,0.131261,-0.148556,0.282318,0.196333,-0.133012,0.317153,0.246676,-0.187833,0.352621,0.251715
1894,7.891667,-0.740559,0.228865,-0.426949,-0.465734,0.189242,0.135786,0.239229,-0.621779,-0.065562,0.649355,-0.432933,-0.098634,0.166924,0.269856,0.000367,-0.000273,0.000224,-1.000000,0.038734,0.137652,0.300286,0.215419,0.140686,0.428286,0.168511,0.141448,0.560876,-0.122333,0.143251,0.486911,-0.123483,0.141665,0.557653,0.231154,0.121934,0.562608,0.039442,0.133613,0.299329,0.038960,0.125650,0.380331,0.040559,0.155612,0.226920,0.196498,0.139294,0.220135,,,,0.197655,0.130559,0.380884,0.197968,0.129398,0.298301,-0.100811,0.190676,0.242257,-0.107703,0.133728,0.377991,-0.107025,0.148153,0.300690,,,,,,,,,,,,,0.402070,0.250773,0.126523,0.245336,0.169333,0.159428,0.370901,0.241290,0.094990,0.264000,0.166091,0.223897,0.259220,0.207638,0.192978,-0.121635,0.254589,0.112218,-0.140992,0.292844,0.131317,-0.148559,0.282349,0.196393,-0.133008,0.317197,0.246736,-0.187817,0.352679,0.251772
1895,7.895833,-0.739369,0.229165,-0.429170,-0.465435,0.189055,0.135819,0.239307,-0.621801,-0.065467,0.649400,-0.432848,-0.098673,0.166981,0.269920,0.000370,-0.000278,0.000224,-1.000000,0.038733,0.137643,0.300321,0.215430,0.140676,0.428324,0.168508,0.141442,0.560916,-0.122334,0.143242,0.486952,-0.123488,0.141658,0.557687,0.231156,0.121927,0.562626,0.039445,0.133644,0.299352,0.038953,0.125666,0.380359,0.040551,0.155684,0.226969,0.196499,0.139419,0.220177,,,,0.197660,0.130561,0.380915,0.197966,0.129389,0.298336,-0.100823,0.190765,0.242334,-0.107708,0.133719,0.378030,-0.107034,0.148220,0.300739,,,,,,,,,,,,,0.402274,0.250953,0.127477,0.245484,0.169279,0.159690,0.371227,0.241342,0.095762,0.263864,0.166209,0.224283,0.259164,0.207706,0.193276,-0.121661,0.254629,0.112286,-0.140978,0.292936,0.131378,-0.148554,0.282436,0.196454,-0.132993,0.317256,0.246796,-0.187822,0.352748,0.251825
1896,7.900000,-0.737977,0.229357,-0.431726,-0.465186,0.188869,0.135909,0.239341,-0.621835,-0.065354,0.649387,-0.432835,-0.098692,0.167074,0.269988,0.000378,-0.000280,0.000230,-1.000000,0.038743,0.137648,0.300343,0.215435,0.140680,0.428352,0.168520,0.141454,0.560940,-0.122323,0.143253,0.486967,-0.123470,0.141668,0.557716,0.231170,0.121932,0.562643,0.039441,0.133969,0.299346,0.038976,0.125882,0.380358,0.040477,0.155675,0.226907,0.196397,0.139176,0.219931,,,,0.197672,0.130560,0.380934,0.198012,0.129379,0.298364,-0.100886,0.190829,0.242416,-0.107698,0.133725,0.378050,-0.107059,0.148210,0.300779,,,,,,,,,,,,,0.402462,0.251184,0.128409,0.245708,0.169201,0.159924,0.371635,0.241483,0.096574,0.263723,0.166417,0.224660,0.259091,0.207798,0.193514,-0.121645,0.254709,0.112355,-0.140958,0.293027,0.131423,-0.148535,0.282529,0.196504,-0.132988,0.317344,0.246839,-0.187814,0.352855,0.251860
1897,7.904167,-0.735527,0.228219,-0.436141,-0.465508,0.188639,0.135903,0.239398,-0.621797,-0.065357,0.649344,-0.432955,-0.098661,0.167181,0.270071,0.000386,-0.000295,0.000215,-1.000000,0.038726,0.137654,0.300356,0.215440,0.140693,0.428362,0.168506,0.141462,0.560940,-0.122352,0.143260,0.486987,-0.123477,0.141672,0.557736,0.231163,0.121955,0.562653,0.039446,0.134513,0.299433,0.038968,0.125931,0.380386,0.040361,0.155874,0.226877,0.196332,0.139518,0.220023,,,,0.197676,0.130582,0.380939,0.198025,0.129381,0.298382,-0.101003,0.190816,0.242454,-0.107719,0.133722,0.378068,-0.107118,0.148100,0.300783,,,,,,,,,,,,,0.402538,0.251511,0.129393,0.245934,0.169058,0.160206,0.371992,0.241417,0.097361,0.263414,0.166606,0.225119,0.258939,0.207868,0.193685,-0.121627,0.254787,0.112458,-0.140958,0.293112,0.131490,-0.148516,0.282621,0.196552,-0.132989,0.317429,0.246881,-0.187819,0.352936,0.251904
1898,7.908333,-0.733232,0.227250,-0.440045,-0.465928,0.188444,0.135958,0.239496,-0.621958,-0.065350,0.649519,-0.432461,-0.098774,0.167125,0.270003,0.000690,-0.000324,0.000272,-1.000000,0.038722,0.137509,0.300369,0.215394,0.140595,0.428384,0.168531,0.141476,0.560944,-0.122320,0.143263,0.486997,-0.123472,0.141683,0.557750,0.231188,0.121942,0.562655,0.039483,0.134679,0.299456,0.039011,0.125945,0.380391,0.040298,0.157449,0.227188,0.196183,0.139762,0.220100,,,,0.197715,0.130573,0.380951,0.198079,0.129391,0.298393,-0.101294,0.191052,0.242673,-0.107678,0.133727,0.378076,-0.107125,0.148018,0.300754,,,,,,,,,,,,,0.402649,0.251771,0.130281,0.246330,0.168702,0.160489,0.372338,0.241408,0.098140,0.263188,0.166885,0.225533,0.258747,0.207908,0.193823,-0.121691,0.254846,0.112456,-0.140973,0.293201,0.131498,-0.148526,0.282670,0.196569,-0.132971,0.317411,0.246941,-0.187796,0.352966,0.251975
1899,7.912500,-0.730939,0.226185,-0.444165,-0.466139,0.188199,0.135971,0.239587,-0.622117,-0.065394,0.649424,-0.432369,-0.098861,0.167164,0.270037,0.000709,-0.000344,0.000266,-1.000000,0.038697,0.137497,0.300379,0.215374,0.140591,0.428390,0.168499,0.141470,0.560952,-0.122343,0.143256,0.487012,-0.123465,0.141682,0.557766,0.231175,0.121948,0.562655,0.039467,0.134875,0.299485,0.038978,0.125979,0.380391,0.040341,0.157726,0.227196,0.196126,0.139923,0.220115,,,,0.197688,0.130573,0.380949,0.198045,0.129382,0.298397,-0.101377,0.191051,0.242631,-0.107711,0.133732,0.378081,-0.107161,0.148096,0.300761,,,,,,,,,,,,,0.402707,0.252105,0.131274,0.246458,0.168548,0.160813,0.372632,0.241463,0.098931,0.262905,0.167124,0.226016,0.258525,0.207975,0.194006,-0.121741,0.254940,0.112524,-0.141013,0.293282,0.131562,-0.148591,0.282732,0.196616,-0.133054,0.317461,0.247011,-0.187879,0.353012,0.252052
1900,7.916667,-0.728979,0.225036,-0.447939,-0.466154,0.187984,0.135968,0.239686,-0.622329,-0.065350,0.649410,-0.432091,-0.099001,0.167163,0.270038,0.000702,-0.000335,0.000277,-1.000000,0.038699,0.137506,0.300380,0.215373,0.140591,0.428397,0.168502,0.141477,0.560948,-0.122343,0.143270,0.487012,-0.123471,0.141685,0.557762,0.231167,0.121947,0.562661,0.039454,0.134930,0.299480,0.038973,0.126019,0.380392,0.040336,0.157707,0.227197,0.196201,0.140204,0.220115,,,,0.197684,0.130565,0.380955,0.198051,0.129386,0.298390,-0.101350,0.191141,0.242646,-0.107714,0.133715,0.378081,-0.107157,0.148161,0.300772,,,,,,,,,,,,,0.402641,0.252537,0.132159,0.246566,0.168398,0.161083,0.372840,0.241592,0.099725,0.262690,0.167424,0.226394,0.258261,0.208059,0.194254,-0.121804,0.255014,0.112549,-0.141054,0.293376,0.131599,-0.148645,0.282782,0.196675,-0.133131,0.317486,0.247074,-0.187935,0.353062,0.252118
1901,7.920833,-0.727621,0.224794,-0.450611,-0.465816,0.187685,0.136035,0.239834,-0.622125,-0.065538,0.649320,-0.432491,-0.098919,0.167344,0.270142,0.000741,-0.000330,0.000291,-1.000000,0.038679,0.137491,0.300377,0.215346,0.140577,0.428392,0.168478,0.141467,0.560957,-0.122359,0.143281,0.487002,-0.123499,0.141691,0.557760,0.231150,0.121959,0.562657,0.039435,0.134841,0.299475,0.038949,0.125986,0.380391,0.040501,0.157422,0.227285,0.196303,0.140511,0.220127,,,,0.197658,0.130558,0.380945,0.198030,0.129385,0.298394,-0.101360,0.191261,0.242703,-0.107735,0.133718,0.378080,-0.107146,0.148229,0.300801,,,,,,,,,,,,,0.402568,0.252887,0.133187,0.246653,0.168461,0.161471,0.372948,0.241835,0.100532,0.262398,0.167677,0.226825,0.257986,0.208139,0.194587,-0.121840,0.255122,0.112616,-0.141113,0.293443,0.131680,-0.148691,0.282883,0.196712,-0.133180,0.317645,0.247144,-0.188012,0.353156,0.252165
