Time,X,Y,Z,w,x,y,z,X,Y,Z,w,x,y,z,X,Y,Z,w,x,y,z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6.120833,-0.094493,0.139237,0.371057,-0.249762,-0.681539,-0.425581,0.540375,0.185012,0.202300,0.283266,-0.252077,-0.615448,0.240945,-0.706843,0.038887,0.137348,0.299960,-0.999996,0.002284,0.000968,-0.001231,0.039150,0.137101,0.380681,0.040634,0.214028,0.245817,,,,0.039526,0.169546,0.306151,0.191876,0.241622,0.270391,-0.106007,0.211598,0.244170,,,,-0.106973,0.169736,0.303855,0.197986,0.132627,0.381161,-0.107364,0.144248,0.378865,,,,,,,,,,0.195710,0.179902,0.328297,,,,,,,,,,,,,,,
6.125000,-0.094635,0.139231,0.371103,-0.249320,-0.681339,-0.424657,0.541556,0.182423,0.203119,0.282469,-0.256120,-0.614753,0.248705,-0.703297,0.038880,0.137371,0.299979,-0.999996,0.002247,0.000958,-0.001193,0.039150,0.137106,0.380709,0.040623,0.214147,0.245912,,,,0.039500,0.169621,0.306174,0.191879,0.241718,0.270459,-0.106010,0.211682,0.244233,,,,-0.106984,0.169805,0.303912,0.197975,0.132643,0.381178,-0.107382,0.144265,0.378885,,,,,,,,,,0.195691,0.179961,0.328299,,,,,,,,,,,,,,,
6.129167,-0.094867,0.139146,0.371056,-0.248773,-0.680316,-0.423369,0.544097,0.182649,0.203127,0.282554,-0.255623,-0.614996,0.248503,-0.703337,0.038876,0.137260,0.300017,-0.999996,0.002499,0.000966,-0.001274,0.039145,0.137090,0.380732,0.040599,0.214293,0.246035,,,,0.039406,0.169897,0.306314,0.191854,0.241893,0.270581,-0.106023,0.211753,0.244334,,,,-0.106992,0.169808,0.303954,0.197980,0.132626,0.381209,-0.107376,0.144229,0.378909,,,,,,,,,,0.195668,0.180021,0.328301,,,,,,,,,,,,,,,
6.133333,-0.095189,0.139211,0.371152,-0.248230,-0.680483,-0.422406,0.544883,0.182408,0.203285,0.282538,-0.255855,-0.615190,0.249477,-0.702738,0.038866,0.137229,0.300056,-0.999995,0.002601,0.000967,-0.001308,0.039143,0.137034,0.380767,0.040562,0.214440,0.246181,,,,0.039360,0.169996,0.306401,0.191704,0.242279,0.270756,-0.106062,0.211822,0.244492,,,,-0.107017,0.169754,0.304015,0.197980,0.132615,0.381231,-0.107392,0.144145,0.378947,,,,,,,,,,0.195642,0.180097,0.328310,,,,,,,,,,,,,,,
6.137500,-0.095630,0.139242,0.371241,-0.247603,-0.680877,-0.421230,0.545587,0.182394,0.203395,0.282584,-0.255757,-0.615477,0.249879,-0.702379,0.038871,0.137202,0.300074,-0.999995,0.002661,0.000967,-0.001315,0.039157,0.136955,0.380766,0.040546,0.214543,0.246324,,,,0.039311,0.170103,0.306486,0.191870,0.242066,0.270859,-0.106098,0.211885,0.244637,,,,-0.107033,0.169638,0.304032,0.198002,0.132606,0.381255,-0.107395,0.144022,0.378944,,,,,,,,,,0.195610,0.180179,0.328321,,,,,,,,,,,,,,,
6.141667,-0.096281,0.139204,0.371465,-0.247205,-0.681590,-0.419296,0.546366,0.182598,0.203434,0.282747,-0.255411,-0.615952,0.249619,-0.702181,0.038865,0.137255,0.300066,-0.999996,0.002553,0.000955,-0.001296,0.039146,0.136870,0.380745,0.040500,0.214653,0.246467,,,,0.039317,0.170002,0.306480,0.191878,0.242101,0.270934,-0.106161,0.211862,0.244706,,,,-0.107072,0.169499,0.304022,0.197996,0.132611,0.381242,-0.107435,0.143841,0.378911,,,,,,,,,,0.195609,0.180282,0.328387,,,,,,,,,,,,,,,
6.145833,-0.096996,0.139219,0.371794,-0.247056,-0.682738,-0.417497,0.546378,0.182640,0.203540,0.282871,-0.255401,-0.616293,0.249787,-0.701826,0.038866,0.137228,0.300040,-0.999995,0.002563,0.000938,-0.001279,0.039156,0.136753,0.380699,0.040457,0.214754,0.246586,,,,0.039309,0.169886,0.306446,0.191873,0.242177,0.270995,-0.106212,0.211789,0.244767,,,,-0.107091,0.169287,0.303993,0.198010,0.132607,0.381214,-0.107444,0.143600,0.378851,,,,,,,,,,0.195599,0.180389,0.328465,,,,,,,,,,,,,,,
6.150000,-0.097824,0.139220,0.372248,-0.246860,-0.684591,-0.415501,0.545669,0.182319,0.203803,0.282952,-0.256066,-0.616418,0.250736,-0.701135,0.039011,0.138420,0.300004,-0.999999,-0.000920,0.000789,-0.000001,0.039146,0.136633,0.380658,0.040393,0.214835,0.246721,,,,0.039298,0.169796,0.306461,0.191865,0.242238,0.271081,-0.106278,0.211703,0.244838,,,,-0.107119,0.169051,0.303945,0.198026,0.132605,0.381183,-0.107491,0.143297,0.378788,,,,,,,,,,0.195600,0.180523,0.328548,,,,,,,,,,,,,,,
6.154167,-0.098752,0.139239,0.372879,-0.247182,-0.687296,-0.413613,0.543553,0.182252,0.203978,0.283054,-0.256283,-0.616672,0.251166,-0.700679,0.039025,0.138377,0.299983,-0.999999,-0.000848,0.000798,-0.000006,0.039163,0.136485,0.380618,0.040303,0.214915,0.246851,,,,0.039266,0.169666,0.306457,0.191758,0.242465,0.271233,-0.106371,0.211504,0.244870,,,,-0.107147,0.168764,0.303902,0.198035,0.132606,0.381163,-0.107497,0.142963,0.378723,,,,,,,,,,0.195632,0.180792,0.328802,,,,,,,,,,,,,,,
6.158333,-0.099692,0.139305,0.373670,-0.247680,-0.690003,-0.411566,0.541446,0.182209,0.204157,0.283168,-0.256427,-0.616961,0.251565,-0.700228,0.039023,0.138390,0.299971,-0.999999,-0.000856,0.000797,-0.000009,0.039160,0.136345,0.380586,0.040206,0.214984,0.246972,,,,0.039226,0.169586,0.306497,0.191626,0.242706,0.271421,-0.106457,0.211279,0.244913,,,,-0.107178,0.168409,0.303853,0.198044,0.132622,0.381149,-0.107517,0.142604,0.378646,,,,,,,,,,0.195616,0.180968,0.328928,,,,,,,,,,,,,,,
6.162500,-0.100631,0.139369,0.374561,-0.248949,-0.692338,-0.409416,0.539510,0.182084,0.204368,0.283289,-0.256751,-0.617215,0.252060,-0.699708,0.039028,0.138399,0.299942,-0.999999,-0.000872,0.000809,-0.000035,0.039168,0.136168,0.380556,0.040099,0.215042,0.247070,,,,0.039209,0.169415,0.306481,0.191487,0.242962,0.271592,-0.106549,0.211022,0.244934,,,,-0.107215,0.167985,0.303776,0.198050,0.132642,0.381131,-0.107539,0.142186,0.378555,,,,,,,,,,0.195560,0.181148,0.329064,,,,,,,,,,,,,,,
6.166667,-0.101536,0.139419,0.375766,-0.251055,-0.694869,-0.406889,0.537188,0.182098,0.204537,0.283456,-0.256831,-0.617508,0.252180,-0.699376,0.039029,0.138429,0.299919,-0.999999,-0.000906,0.000828,-0.000054,0.039146,0.136038,0.380528,0.039986,0.215028,0.247168,,,,0.039178,0.169299,0.306493,0.191397,0.243115,0.271705,-0.106610,0.210736,0.244898,,,,-0.107220,0.167571,0.303681,0.198028,0.132678,0.381124,-0.107548,0.141853,0.378485,,,,,,,,,,0.195491,0.181378,0.329267,,,,,,,,,,,,,,,
6.170833,-0.102381,0.139367,0.377275,-0.253593,-0.698102,-0.404043,0.533942,0.181096,0.205222,0.284031,-0.259509,-0.616045,0.253250,-0.699292,0.039033,0.138437,0.299880,-0.999999,-0.000909,0.000836,-0.000071,0.039159,0.135960,0.380502,0.039915,0.215001,0.247189,,,,0.039184,0.169109,0.306428,0.191351,0.243196,0.271776,-0.106696,0.210405,0.244802,,,,-0.107234,0.167188,0.303594,0.198030,0.132696,0.381102,-0.107526,0.141629,0.378426,,,,,,,,,,0.195423,0.181586,0.329423,,,,,,,,,,,,,,,
6.175000,-0.103218,0.139255,0.379009,-0.257053,-0.700783,-0.400646,0.531328,0.180874,0.205482,0.284222,-0.260042,-0.616308,0.253744,-0.698682,0.039026,0.138446,0.299865,-0.999999,-0.000882,0.000849,-0.000089,0.039132,0.135943,0.380493,0.039872,0.214864,0.247130,,,,0.039180,0.168935,0.306378,0.191260,0.243301,0.271848,-0.106744,0.209928,0.244557,,,,-0.107241,0.166929,0.303493,0.198012,0.132724,0.381098,-0.107511,0.141513,0.378376,,,,,,,,,,0.195350,0.181765,0.329595,,,,,,,,,,,,,,,
6.179167,-0.103825,0.139244,0.380679,-0.260094,-0.703623,-0.398356,0.527805,0.181111,0.205573,0.284457,-0.259739,-0.616723,0.253320,-0.698582,0.039020,0.138834,0.299818,-0.999997,-0.002112,0.000793,0.000262,0.039129,0.135949,0.380500,0.039851,0.214683,0.247005,,,,0.039162,0.168948,0.306372,0.191100,0.243564,0.271985,-0.106727,0.209506,0.244326,,,,-0.107223,0.166773,0.303442,0.198015,0.132735,0.381110,-0.107486,0.141467,0.378366,,,,,,,,,,0.195286,0.181957,0.329756,,,,,,,,,,,,,,,
6.183333,-0.104223,0.139330,0.382514,-0.264259,-0.705466,-0.396097,0.524969,0.181099,0.205773,0.284713,-0.259894,-0.616899,0.253382,-0.698347,0.039005,0.138862,0.299837,-0.999997,-0.002140,0.000803,0.000255,0.039100,0.135989,0.380527,0.039828,0.214491,0.246889,,,,0.039110,0.168999,0.306406,0.190951,0.243791,0.272127,-0.106732,0.209278,0.244195,,,,-0.107229,0.166703,0.303408,0.197998,0.132764,0.381138,-0.107495,0.141495,0.378381,,,,,,,,,,0.195202,0.182128,0.329898,,,,,,,,,,,,,,,
6.187500,-0.104428,0.139440,0.383946,-0.267104,-0.707150,-0.395120,0.521991,0.181360,0.205831,0.284947,-0.259578,-0.617296,0.252870,-0.698299,0.039044,0.138810,0.299881,-0.999998,-0.002006,0.000847,0.000202,0.039107,0.136003,0.380544,0.039825,0.214374,0.246832,,,,0.039094,0.169036,0.306429,0.190787,0.244111,0.272313,-0.106740,0.209065,0.244078,,,,-0.107229,0.166611,0.303387,0.197995,0.132774,0.381167,-0.107486,0.141644,0.378428,,,,,,,,,,0.195121,0.182311,0.330180,,,,,,,,,,,,,,,
6.191667,-0.104492,0.139212,0.385716,-0.270793,-0.708762,-0.393039,0.519469,0.183866,0.205006,0.285715,-0.255728,-0.618659,0.246832,-0.700670,0.039011,0.138831,0.299882,-0.999997,-0.002083,0.000791,0.000257,0.039111,0.136130,0.380566,0.039841,0.214339,0.246782,,,,0.039105,0.169037,0.306382,0.190763,0.244215,0.272393,-0.106720,0.208971,0.243971,,,,-0.107214,0.166618,0.303321,0.197983,0.132760,0.381177,-0.107471,0.141834,0.378433,,,,,,,,,,0.195094,0.182423,0.330273,,,,,,,,,,,,,,,
6.195833,-0.104276,0.139135,0.386934,-0.273975,-0.708938,-0.392096,0.518272,0.184020,0.205073,0.285810,-0.255457,-0.619104,0.246810,-0.700383,0.039031,0.138410,0.299929,-0.999999,-0.000852,0.000849,-0.000088,0.039105,0.136168,0.380574,0.039871,0.214181,0.246636,,,,0.039136,0.169053,0.306357,0.190736,0.244296,0.272406,-0.106681,0.208753,0.243752,,,,-0.107202,0.166746,0.303352,0.197996,0.132761,0.381170,-0.107436,0.142044,0.378485,,,,,,,,,,0.195080,0.182533,0.330307,,,,,,,,,,,,,,,
6.200000,-0.103787,0.139151,0.386885,-0.273493,-0.708519,-0.394656,0.517155,0.184079,0.205172,0.285846,-0.255278,-0.619414,0.247041,-0.700094,0.039032,0.138778,0.299881,-0.999998,-0.002035,0.000726,0.000243,0.039145,0.136307,0.380589,0.039916,0.214125,0.246504,,,,0.039236,0.168963,0.306236,0.190779,0.244288,0.272375,-0.106631,0.208812,0.243673,,,,-0.107169,0.166867,0.303311,0.198016,0.132752,0.381176,-0.107414,0.142365,0.378513,,,,,,,,,,0.195087,0.182636,0.330379,,,,,,,,,,,,,,,
6.204167,-0.103185,0.139075,0.387051,-0.274277,-0.707203,-0.396074,0.517457,0.184130,0.205263,0.285863,-0.255097,-0.619649,0.247283,-0.699866,0.039047,0.138359,0.299933,-0.999999,-0.000777,0.000772,-0.000082,0.039162,0.136433,0.380598,0.039956,0.214100,0.246394,,,,0.039259,0.169014,0.306173,0.190786,0.244367,0.272392,-0.106581,0.208903,0.243589,,,,-0.107163,0.167168,0.303368,0.198033,0.132734,0.381175,-0.107403,0.142769,0.378636,,,,,,,,,,0.195107,0.182740,0.330384,,,,,,,,,,,,,,,
6.208333,-0.102383,0.139097,0.387255,-0.275212,-0.705810,-0.397795,0.517542,0.184182,0.205348,0.285873,-0.254869,-0.619823,0.247534,-0.699706,0.039048,0.138365,0.299955,-0.999999,-0.000790,0.000758,-0.000061,0.039176,0.136616,0.380626,0.040014,0.214142,0.246322,,,,0.039279,0.169182,0.306166,0.190790,0.244440,0.272430,-0.106508,0.208982,0.243460,,,,-0.107135,0.167482,0.303381,0.198035,0.132733,0.381177,-0.107382,0.143330,0.378724,,,,,,,,,,0.195131,0.182806,0.330422,,,,,,,,,,,,,,,
6.212500,-0.101570,0.139115,0.387419,-0.275904,-0.704520,-0.399668,0.517487,0.184475,0.205327,0.285946,-0.254284,-0.620006,0.247219,-0.699868,0.039070,0.138361,0.299991,-0.999999,-0.000835,0.000808,-0.000007,0.039227,0.136813,0.380673,0.040130,0.214182,0.246216,,,,0.039340,0.169361,0.306176,0.190816,0.244558,0.272504,-0.106386,0.209221,0.243435,,,,-0.107098,0.167905,0.303421,0.198058,0.132720,0.381188,-0.107324,0.143824,0.378824,,,,,,,,,,0.195189,0.182867,0.330415,,,,,,,,,,,,,,,
6.216667,-0.100686,0.139155,0.387492,-0.276947,-0.701738,-0.400987,0.519685,0.185098,0.205049,0.285484,-0.252279,-0.621799,0.247664,-0.698845,0.039049,0.138359,0.300020,-0.999999,-0.000847,0.000799,-0.000006,0.039226,0.136998,0.380724,0.040229,0.214193,0.246106,,,,0.039336,0.169623,0.306234,0.190806,0.244696,0.272588,-0.106309,0.209435,0.243362,,,,-0.107063,0.168383,0.303507,0.198049,0.132702,0.381215,-0.107319,0.144335,0.378963,,,,,,,,,,0.195214,0.183044,0.330739,,,,,,,,,,,,,,,
6.220833,-0.099735,0.139137,0.387620,-0.277946,-0.699786,-0.402463,0.520643,0.185209,0.205077,0.285528,-0.252114,-0.621874,0.247684,-0.698830,0.039066,0.138349,0.300028,-0.999999,-0.000860,0.000798,0.000007,0.039264,0.137204,0.380760,0.040334,0.214316,0.246063,,,,0.039404,0.169855,0.306250,0.190871,0.244773,0.272633,-0.106211,0.209728,0.243327,,,,-0.107023,0.168833,0.303578,0.198069,0.132695,0.381217,-0.107317,0.144849,0.379067,,,,,,,,,,0.195354,0.183103,0.330657,,,,,,,,,,,,,,,
6.225000,-0.098708,0.139142,0.387710,-0.279196,-0.697495,-0.403663,0.522118,0.185158,0.205176,0.285506,-0.252110,-0.621812,0.248109,-0.698736,0.039057,0.138361,0.300025,-0.999999,-0.000871,0.000791,0.000008,0.039266,0.137364,0.380770,0.040419,0.214477,0.246042,,,,0.039479,0.170006,0.306255,0.191005,0.244696,0.272642,-0.106143,0.210309,0.243452,,,,-0.106978,0.169281,0.303644,0.198080,0.132699,0.381216,-0.107283,0.145417,0.379151,,,,,,,,,,0.195410,0.183134,0.330696,,,,,,,,,,,,,,,
6.229167,-0.097700,0.139160,0.387811,-0.280107,-0.695477,-0.404951,0.523322,0.185281,0.205176,0.285507,-0.251828,-0.621762,0.248125,-0.698877,0.039054,0.138351,0.300011,-0.999999,-0.000842,0.000800,-0.000003,0.039252,0.137522,0.380766,0.040496,0.214709,0.246054,,,,0.039516,0.170279,0.306300,0.191122,0.244705,0.272671,-0.106068,0.210882,0.243548,,,,-0.106945,0.169738,0.303689,0.198057,0.132713,0.381193,-0.107248,0.145970,0.379245,,,,,,,,,,0.195461,0.183182,0.330701,,,,,,,,,,,,,,,
6.233333,-0.096688,0.139197,0.387884,-0.281149,-0.693112,-0.405903,0.525160,0.185503,0.205009,0.285044,-0.250386,-0.622109,0.248901,-0.698811,0.039049,0.138382,0.300007,-0.999999,-0.000883,0.000807,0.000002,0.039244,0.137671,0.380785,0.040584,0.214980,0.246124,,,,0.039563,0.170531,0.306365,0.191271,0.244704,0.272700,-0.105989,0.211350,0.243640,,,,-0.106912,0.170226,0.303756,0.198045,0.132716,0.381204,-0.107235,0.146414,0.379355,,,,,,,,,,0.195526,0.183196,0.330740,,,,,,,,,,,,,,,
6.237500,-0.095762,0.139172,0.388004,-0.282212,-0.690908,-0.406449,0.527068,0.185529,0.205022,0.285074,-0.250340,-0.621990,0.249099,-0.698862,0.039045,0.138389,0.300006,-0.999999,-0.000892,0.000807,-0.000010,0.039238,0.137815,0.380805,0.040660,0.215256,0.246189,,,,0.039567,0.170860,0.306465,0.191350,0.244830,0.272787,-0.105926,0.211855,0.243789,,,,-0.106892,0.170711,0.303865,0.198039,0.132736,0.381203,-0.107207,0.146749,0.379440,,,,,,,,,,0.195567,0.183195,0.330751,,,,,,,,,,,,,,,
6.241667,-0.094907,0.139205,0.388182,-0.282930,-0.689811,-0.407136,0.527590,0.185536,0.205061,0.285096,-0.250344,-0.621871,0.249357,-0.698874,0.039053,0.138373,0.299996,-0.999999,-0.000838,0.000819,-0.000015,0.039215,0.137965,0.380815,0.040737,0.215521,0.246254,,,,0.039586,0.171084,0.306543,0.191472,0.244863,0.272824,-0.105845,0.212294,0.243874,,,,-0.106853,0.171076,0.303936,0.198031,0.132744,0.381197,-0.107181,0.147136,0.379502,,,,,,,,,,0.195626,0.183217,0.330813,,,,,,,,,,,,,,,
6.245833,-0.094132,0.139165,0.388200,-0.283479,-0.687942,-0.407253,0.529642,0.184777,0.205669,0.286034,-0.253418,-0.619438,0.248954,-0.700070,0.039062,0.138354,0.299976,-0.999999,-0.000806,0.000831,-0.000024,0.039206,0.138079,0.380814,0.040824,0.215794,0.246350,,,,0.039652,0.171221,0.306580,0.191597,0.244897,0.272857,-0.105781,0.212781,0.244015,,,,-0.106800,0.171371,0.303976,0.198036,0.132742,0.381183,-0.107137,0.147531,0.379546,,,,,,,,,,0.195668,0.183233,0.330821,,,,,,,,,,,,,,,
6.250000,-0.093521,0.139227,0.388169,-0.283834,-0.686209,-0.407167,0.531762,0.184772,0.205735,0.286035,-0.253444,-0.619378,0.249266,-0.700003,0.039053,0.138361,0.299944,-0.999999,-0.000783,0.000834,-0.000050,0.039189,0.138196,0.380795,0.040886,0.216084,0.246430,,,,0.039679,0.171435,0.306613,0.191696,0.244913,0.272879,-0.105745,0.213254,0.244105,,,,-0.106751,0.171629,0.304008,0.198022,0.132752,0.381157,-0.107103,0.147885,0.379569,,,,,,,,,,0.195706,0.183274,0.330868,,,,,,,,,,,,,,,
6.254167,-0.093140,0.139238,0.388096,-0.283360,-0.685332,-0.406929,0.533325,0.184877,0.205765,0.286027,-0.253248,-0.619344,0.249395,-0.700058,0.039052,0.138349,0.299891,-0.999999,-0.000728,0.000778,-0.000091,0.039197,0.138286,0.380758,0.040955,0.216340,0.246477,,,,0.039717,0.171587,0.306629,0.191787,0.244958,0.272892,-0.105673,0.213561,0.244153,,,,-0.106700,0.171978,0.304044,0.198025,0.132766,0.381122,-0.107059,0.148095,0.379565,,,,,,,,,,0.195750,0.183308,0.330859,,,,,,,,,,,,,,,
6.258333,-0.092934,0.139278,0.388036,-0.283054,-0.684346,-0.406099,0.535383,0.184964,0.205818,0.286085,-0.253145,-0.619498,0.249495,-0.699923,0.039043,0.138423,0.299876,-0.999999,-0.000860,0.000828,-0.000051,0.039184,0.138389,0.380738,0.040975,0.216550,0.246519,,,,0.039753,0.171656,0.306637,0.191847,0.245004,0.272940,-0.105623,0.213910,0.244270,,,,-0.106698,0.172273,0.304079,0.198014,0.132787,0.381098,-0.107048,0.148290,0.379569,,,,,,,,,,0.195775,0.183354,0.330887,,,,,,,,,,,,,,,
6.262500,-0.092897,0.139267,0.388008,-0.282604,-0.683729,-0.405035,0.537211,0.185142,0.205855,0.286123,-0.252808,-0.619595,0.249546,-0.699941,0.039051,0.138376,0.299855,-0.999999,-0.000757,0.000779,-0.000097,0.039187,0.138419,0.380731,0.041004,0.216768,0.246587,,,,0.039754,0.171897,0.306720,0.191897,0.245089,0.273023,-0.105567,0.214142,0.244340,,,,-0.106691,0.172490,0.304122,0.198028,0.132788,0.381091,-0.107037,0.148335,0.379571,,,,,,,,,,0.195785,0.183384,0.330874,,,,,,,,,,,,,,,
6.266667,-0.092965,0.139221,0.387995,-0.281852,-0.683497,-0.403673,0.538925,0.185657,0.205652,0.285737,-0.251138,-0.621251,0.250093,-0.698878,0.039036,0.138400,0.299882,-0.999999,-0.000811,0.000840,-0.000068,0.039166,0.138474,0.380759,0.040994,0.216963,0.246726,,,,0.039726,0.172048,0.306802,0.191879,0.245345,0.273223,-0.105567,0.214380,0.244473,,,,-0.106702,0.172648,0.304190,0.198000,0.132789,0.381103,-0.107063,0.148354,0.379583,,,,,,,,,,0.195766,0.183497,0.330938,,,,,,,,,,,,,,,
6.270833,-0.093025,0.139188,0.387995,-0.281341,-0.683197,-0.402333,0.540572,0.185656,0.205777,0.285821,-0.251157,-0.621375,0.250485,-0.698621,0.039042,0.138393,0.299898,-0.999999,-0.000801,0.000838,-0.000064,0.039178,0.138488,0.380775,0.040997,0.217104,0.246838,,,,0.039659,0.172261,0.306880,0.191836,0.245589,0.273418,-0.105556,0.214581,0.244595,,,,-0.106694,0.172708,0.304213,0.198009,0.132790,0.381119,-0.107072,0.148361,0.379589,,,,,,,,,,0.195760,0.183585,0.330995,,,,,,,,,,,,,,,
6.275000,-0.093115,0.139189,0.388012,-0.280801,-0.683009,-0.401010,0.542071,0.185029,0.206261,0.286351,-0.252909,-0.619758,0.250958,-0.699254,0.039023,0.138405,0.299907,-0.999999,-0.000788,0.000839,-0.000069,0.039150,0.138527,0.380790,0.040987,0.217255,0.246935,,,,0.039658,0.172340,0.306911,0.191870,0.245652,0.273580,-0.105570,0.214714,0.244675,,,,-0.106727,0.172783,0.304244,0.197989,0.132829,0.381124,-0.107095,0.148373,0.379598,,,,,,,,,,0.195743,0.183719,0.331126,,,,,,,,,,,,,,,
6.279167,-0.093286,0.139168,0.387998,-0.280030,-0.682889,-0.399793,0.543518,0.184940,0.206498,0.286562,-0.253335,-0.619872,0.251319,-0.698869,0.039022,0.138435,0.299917,-0.999999,-0.000855,0.000839,-0.000054,0.039147,0.138560,0.380811,0.040970,0.217389,0.247031,,,,0.039661,0.172364,0.306904,0.191916,0.245746,0.273677,-0.105574,0.214726,0.244679,,,,-0.106725,0.172821,0.304262,0.197992,0.132862,0.381147,-0.107120,0.148351,0.379583,,,,,,,,,,0.195722,0.183850,0.331198,,,,,,,,,,,,,,,
6.283333,-0.093496,0.139192,0.387990,-0.279237,-0.682858,-0.398864,0.544645,0.184897,0.206666,0.286680,-0.253428,-0.620097,0.251782,-0.698470,0.039015,0.138417,0.299934,-0.999999,-0.000802,0.000833,-0.000059,0.039132,0.138564,0.380832,0.040936,0.217543,0.247140,,,,0.039691,0.172320,0.306878,0.191950,0.245797,0.273766,-0.105604,0.214747,0.244715,,,,-0.106739,0.172858,0.304300,0.197966,0.132869,0.381162,-0.107139,0.148260,0.379584,,,,,,,,,,0.195691,0.184002,0.331309,,,,,,,,,,,,,,,
6.287500,-0.093777,0.139174,0.388010,-0.278285,-0.683126,-0.397906,0.545497,0.185069,0.206761,0.286910,-0.253244,-0.620569,0.251670,-0.698157,0.039023,0.138396,0.299963,-0.999999,-0.000798,0.000827,-0.000033,0.039130,0.138538,0.380855,0.040908,0.217696,0.247274,,,,0.039711,0.172290,0.306880,0.191948,0.245935,0.273914,-0.105621,0.214799,0.244823,,,,-0.106743,0.172816,0.304334,0.197993,0.132870,0.381173,-0.107159,0.148124,0.379581,,,,,,,,,,0.195685,0.184113,0.331433,,,,,,,,,,,,,,,
6.291667,-0.094099,0.139146,0.388085,-0.277592,-0.683367,-0.396900,0.546281,0.185096,0.206917,0.287072,-0.253266,-0.620965,0.251957,-0.697693,0.038890,0.137281,0.300007,-0.999996,0.002440,0.000965,-0.001244,0.039141,0.138508,0.380886,0.040882,0.217847,0.247456,,,,0.039689,0.172327,0.306907,0.191958,0.246067,0.274044,-0.105648,0.214904,0.244945,,,,-0.106770,0.172766,0.304377,0.197984,0.132881,0.381203,-0.107189,0.147989,0.379598,,,,,,,,,,0.195679,0.184260,0.331532,,,,,,,,,,,,,,,
6.295833,-0.094425,0.139066,0.388170,-0.276755,-0.684028,-0.396188,0.546395,0.185249,0.207040,0.287257,-0.253127,-0.621418,0.251945,-0.697345,0.038901,0.137297,0.300030,-0.999996,0.002418,0.000967,-0.001275,0.039172,0.138494,0.380898,0.040864,0.218045,0.247642,,,,0.039687,0.172360,0.306940,0.191887,0.246325,0.274229,-0.105669,0.214987,0.245092,,,,-0.106769,0.172719,0.304426,0.198012,0.132870,0.381219,-0.107220,0.147865,0.379613,,,,,,,,,,0.195690,0.184444,0.331644,,,,,,,,,,,,,,,
6.300000,-0.094690,0.138973,0.388086,-0.275686,-0.683927,-0.395740,0.547386,0.185885,0.206858,0.286932,-0.251311,-0.623610,0.252309,-0.695912,0.038895,0.137298,0.300040,-0.999996,0.002393,0.000938,-0.001233,0.039182,0.138476,0.380908,0.040850,0.218196,0.247769,,,,0.039647,0.172462,0.306986,0.191864,0.246519,0.274391,-0.105709,0.215068,0.245167,,,,-0.106783,0.172751,0.304473,0.198044,0.132891,0.381226,-0.107231,0.147784,0.379618,,,,,,,,,,0.195702,0.184724,0.332018,,,,,,,,,,,,,,,
6.304167,-0.094837,0.138940,0.388134,-0.274866,-0.684955,-0.396033,0.546299,0.185976,0.207016,0.287021,-0.251175,-0.624033,0.252645,-0.695460,0.038889,0.137747,0.299992,-0.999999,0.001009,0.000876,-0.000835,0.039204,0.138499,0.380895,0.040827,0.218377,0.247894,,,,0.039685,0.172451,0.306969,0.191882,0.246606,0.274483,-0.105711,0.215158,0.245202,,,,-0.106790,0.172779,0.304489,0.198061,0.132911,0.381217,-0.107228,0.147744,0.379604,,,,,,,,,,0.195801,0.184926,0.332062,,,,,,,,,,,,,,,
6.308333,-0.094862,0.138951,0.388165,-0.274213,-0.685848,-0.396781,0.544964,0.186069,0.207182,0.287145,-0.251068,-0.624418,0.252837,-0.695083,0.038892,0.137781,0.299980,-0.999999,0.000922,0.000866,-0.000830,0.039216,0.138501,0.380883,0.040822,0.218560,0.247979,,,,0.039693,0.172556,0.306998,0.191881,0.246744,0.274583,-0.105722,0.215268,0.245234,,,,-0.106789,0.172882,0.304516,0.198068,0.132918,0.381199,-0.107219,0.147783,0.379616,,,,,,,,,,0.195830,0.185118,0.332221,,,,,,,,,,,,,,,
6.312500,-0.094815,0.138934,0.388200,-0.273516,-0.686820,-0.397885,0.543281,0.186124,0.207343,0.287311,-0.251135,-0.624787,0.253050,-0.694650,0.038912,0.137766,0.299974,-0.999999,0.000932,0.000871,-0.000810,0.039233,0.138510,0.380888,0.040843,0.218692,0.248058,,,,0.039726,0.172588,0.307009,0.191899,0.246873,0.274712,-0.105712,0.215409,0.245290,,,,-0.106772,0.172941,0.304523,0.198101,0.132945,0.381209,-0.107205,0.147791,0.379611,,,,,,,,,,0.195842,0.185270,0.332355,,,,,,,,,,,,,,,
